,0,1,2,3,4,5,6,7,8,9
0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1,4.522859242568612,4.514544671637619,4.512027634971006,4.509074919939726,4.516648533123622,4.522624250704692,4.514588267307864,4.514747906186065,4.5148392336982335,4.5145608980545395
2,4.509790587845357,4.502745882535155,4.4998724512416555,4.497962429173866,4.502481228786188,4.506866944125459,4.499678016865753,4.49973483872337,4.501391765852481,4.50092962460723
3,4.49660044476961,4.4892132629046095,4.488896825594717,4.4872554180607365,4.493066590801755,4.496671841512051,4.490524674161202,4.490611721665873,4.4905343251872205,4.491453366338256
4,4.488473320067639,4.483988628459172,4.481296418962083,4.481251334189503,4.485363742459932,4.488768092167581,4.483341429319878,4.484776375048712,4.484066674263541,4.484182168803126
5,4.483657961971078,4.476570311393192,4.476318405291113,4.47670538505582,4.481569574656047,4.483206166904076,4.4795041358201075,4.480390283884671,4.479964069022629,4.480318734014025
6,4.481431312919313,4.474932197335434,4.4731922028534985,4.473398607708409,4.477832426755693,4.480331943205218,4.4760688161745215,4.477294581800422,4.476688024730622,4.478570109043729
7,4.47990572526687,4.472792975522682,4.470822796764426,4.47110940477946,4.476573677338627,4.477631144770697,4.473348372221897,4.475340766571784,4.474576011747567,4.476498014234819
8,4.477283079914004,4.47088835873002,4.470017133977404,4.4696055852914895,4.475221893694217,4.475805758360479,4.471581333415029,4.474123334205452,4.473878684552102,4.474773548832793
9,4.474956832440824,4.469083034268229,4.469535747998933,4.46975120321215,4.473757977250816,4.474269520275897,4.470286671592346,4.472747761853244,4.472479803810758,4.472762434719018
10,4.473622399443458,4.468256405626081,4.468660893971388,4.469144977774819,4.473100950942636,4.473153596243329,4.4690947035863005,4.471788439098445,4.471638566771886,4.47176511107347
11,4.472401535754401,4.468434894743257,4.467060534164123,4.468086242518793,4.4728636027113025,4.472880313974683,4.468370971831223,4.470939857362213,4.470874955328129,4.471064292248041
12,4.473070369760075,4.467122592758554,4.4666813455567755,4.467466331430379,4.472500616342923,4.471273249076986,4.467777833062448,4.470480849646137,4.4699024754608345,4.470156727113217
13,4.471158100519315,4.466533492026584,4.46522144328104,4.467322529383335,4.472020047265871,4.470965228082008,4.466773676552791,4.470127943386823,4.469782482378365,4.469380065387819
14,4.4709252566667965,4.4657385916786065,4.4660099607986545,4.467046464535474,4.471671952582443,4.470770738988002,4.466160735392407,4.469141342676549,4.469110974996911,4.468737803767702
15,4.471638103512987,4.464900848502199,4.465317167631477,4.465982651238493,4.471074530665336,4.470526264076709,4.466246352836109,4.468302655214943,4.468721447174098,4.468612509206607
16,4.471859700363747,4.465048163459735,4.464314340513812,4.466211451993454,4.46991599128843,4.46936298392413,4.466001563120932,4.46773435099994,4.468193043498227,4.468171277940421
17,4.471521602205559,4.464599865337886,4.463787904739101,4.466414455522746,4.469520880423407,4.469175330047971,4.465778062807649,4.467761024561087,4.4675825910546605,4.467680771960945
18,4.470988845647273,4.463965636232776,4.464288023640406,4.465972363445179,4.469071217390508,4.468863342853129,4.465452086424284,4.467563636231587,4.466884210748655,4.467101169477143
19,4.4703434715298105,4.464069642766279,4.464091256077397,4.465608411356881,4.469110749461234,4.468452210499333,4.465678000959284,4.467180889104804,4.466350608658963,4.466878248014334
20,4.470162149915254,4.464111367427369,4.463719916189552,4.46490418500185,4.46872102903707,4.468253027600256,4.465456373807128,4.4670796801303805,4.466168608556288,4.466572757821066
21,4.470821985067955,4.463146829000783,4.463458965499391,4.464873346479056,4.468293350435557,4.467866494515332,4.465157838356589,4.466969453352125,4.466116461597808,4.466300114457201
22,4.4708156506518915,4.462871771569314,4.463074821816704,4.46490934192578,4.467858909379535,4.467557879057583,4.46505578017972,4.466925742648485,4.466010842712555,4.466093181220105
23,4.470326563872943,4.462968559837269,4.462730159086525,4.464923220714299,4.4674948485732555,4.467194821141211,4.46479568877857,4.466714378171354,4.465696532387212,4.466056801490237
24,4.469727989702794,4.462515649603301,4.462760703336994,4.464514981847001,4.467297612474325,4.46727657611669,4.4645286003822795,4.466420331999267,4.46573204429848,4.465959640492124
25,4.469472545854665,4.462673102178889,4.4627847956537146,4.465344943978057,4.467284214270869,4.467381525455298,4.464429624615192,4.466156150428208,4.465726453458698,4.4656966875310085
26,4.46993858710552,4.463051719464746,4.463020000552673,4.4653488848685985,4.467231251611953,4.467141124817748,4.464413369040405,4.4662549691555355,4.465947483816721,4.465657867251347
27,4.4688200764183845,4.463425308021476,4.4626898895260085,4.465352372714356,4.4673502902865145,4.467104767987887,4.46435356249722,4.466011014044019,4.465857652777379,4.465617953432854
28,4.469517944729345,4.463281947626525,4.462852914040821,4.465261664857792,4.467413241665873,4.467007020757135,4.464258637460109,4.466040267876804,4.465779349760388,4.465726888640931
29,4.469550525136966,4.463565031811853,4.462886996654869,4.465352513539249,4.4673130762555315,4.467006030485341,4.4644430664008,4.465800782723833,4.465915211473293,4.465673733668959
30,4.470124200260305,4.463608129402689,4.463629696169969,4.465410804771272,4.467456135182021,4.467270265462289,4.464348784416655,4.465835595919377,4.465858384510631,4.4657156859313805
31,4.469841620494779,4.463942417324355,4.463839418018432,4.465366759852257,4.467880716495924,4.467427487294713,4.464595788670288,4.465985213621924,4.465983741514917,4.465878570473729
32,4.469897773228599,4.463735484822356,4.464222154126275,4.465659161710711,4.467657962521773,4.467273199153246,4.464796713162366,4.465868388424103,4.465873475611008,4.466242527880125
33,4.46934545994672,4.464012190073282,4.464344024978886,4.465684309909525,4.467603339401569,4.46741735370532,4.464940830053548,4.465974002298222,4.466250184664394,4.466377167567863
34,4.469186594577659,4.464123343994961,4.464858375875607,4.465851451241653,4.467667921174978,4.467482872864396,4.464916287908907,4.466131095515262,4.466578592360645,4.466718385821327
35,4.46890536020492,4.464177198257988,4.464784411322168,4.466109642653751,4.467749757355369,4.467767162942721,4.465159023460951,4.466280595773587,4.466305191829769,4.466824052668826
36,4.469004804747744,4.464283107719216,4.465027267472701,4.466251876993684,4.468206429740499,4.467755789828487,4.465427866839495,4.46637368484013,4.466652913137938,4.4670162651013285
37,4.469174633546909,4.464453083833625,4.465361475793756,4.46666194238702,4.4683321416298325,4.4679030101468955,4.46582878828111,4.466327477103597,4.46688542412415,4.467199938102883
38,4.469802020428416,4.464535674440259,4.465540503904368,4.466900795737562,4.4686620409363575,4.467922925899376,4.466024430885345,4.466572623323384,4.467128435262472,4.4675272948917035
39,4.469619602332875,4.464635389459722,4.46566461688547,4.466945571907492,4.468783497087042,4.468147923607166,4.466099603698812,4.466939492918977,4.467351535366238,4.468009456408754
40,4.469401182125753,4.465188873683829,4.465948763135945,4.46747756499842,4.46883068462913,4.468433028125327,4.466553518910959,4.467303432675659,4.4675101526836105,4.468245087827119
41,4.469247724510356,4.465499009767693,4.466134069003962,4.467630478258963,4.468844519575138,4.468795355622062,4.466887973685259,4.467605458641603,4.467832495092454,4.468525796184164
42,4.469112707397689,4.466085744861493,4.466362200632733,4.467743581344012,4.46914914798737,4.469217609799689,4.467189345253853,4.4680314824090726,4.4681975608599265,4.468663824262964
43,4.4692867359631965,4.466498519356854,4.4666416957779225,4.467853097709674,4.469505975828701,4.469194268437042,4.467592449558271,4.468560898732986,4.468458644408795,4.468975512997438
44,4.469303186001196,4.466803665622814,4.466919600304736,4.468265437281689,4.4695913065808,4.469607136918128,4.467874262235966,4.468871586526785,4.468917734005752,4.469277139094944
