,0,1,2,3,4,5,6,7,8,9
30,1.0920122600720883,1.0922821930653446,1.0922573875338515,1.092208939969573,1.0921381683102103,1.092130805799242,1.092181979018421,1.0921576250815865,1.0921763120477346,1.0922063910344633
31,1.070560183678537,1.0708209333329415,1.0708116033011101,1.0707688796505963,1.0706826801690372,1.070696558225407,1.0707444105623087,1.0707103704352772,1.0707334658082013,1.07076938023038
32,1.050442845888131,1.0506902201376294,1.050661650182908,1.0506412647484977,1.0505595455824244,1.0505792318476115,1.050631330245693,1.0505876592121524,1.0506044722473054,1.0506190065501406
33,1.0315534550786445,1.0317644342525074,1.031753620295739,1.0317298211619275,1.03163665680764,1.0316469969855597,1.0316933206895247,1.0316509423914126,1.0316641960057766,1.0316909092830182
34,1.0137510340308364,1.0139375516302647,1.013905405617091,1.0138867336966082,1.013780186658047,1.013818394959748,1.0138616764750468,1.0138138449564802,1.0138118022264557,1.0138446159243093
35,0.9969100846934957,0.9970956506741157,0.997084130491636,0.9970363390541006,0.9969647588389507,0.9969643984499897,0.9970255274643908,0.9969804107356779,0.9969999106263043,0.997014742121582
36,0.9810149313589216,0.9811894644919743,0.9811850698839191,0.9811147312174036,0.981047270123254,0.9810731156348224,0.9811144183054511,0.9810910781703338,0.9810951300902695,0.9811090917042715
37,0.9659497000371319,0.9661211947937215,0.9661330294829664,0.9660369377678346,0.9659993590823194,0.9660243734590154,0.9660434032764944,0.966050591523852,0.9660427450505031,0.9660590764370534
38,0.951691566688013,0.9518532012382843,0.9518701021474644,0.9517775260896141,0.9517334950452409,0.9517674411750832,0.9517833533410055,0.9517738383155769,0.9517837488449888,0.9517865131407247
39,0.9381810059857063,0.9383326580105645,0.9383488063048934,0.9382317550590844,0.9382062462678796,0.9382267833901933,0.9382520529325248,0.938233077374624,0.9382446255783963,0.9382418735376113
40,0.9253518985637174,0.9254522062372444,0.9254947144693465,0.9253593893300337,0.9253533586258282,0.9253533465377888,0.9253860040225201,0.9253658642410881,0.9253848107532534,0.9253780137990149
41,0.9131347303289461,0.9132253031555511,0.9132691327963423,0.9131344371514721,0.9131340003903948,0.9131118165924754,0.9131562983845622,0.9131265325705911,0.9131508240218058,0.913145307224618
42,0.9015064751044536,0.9015739865359095,0.9016110945953221,0.9014821057146503,0.9014898593714823,0.9014681726826089,0.9015145936861588,0.9014782545927119,0.9015031073917223,0.9015072028943453
43,0.8904043558996941,0.8904693191001634,0.8905043153250826,0.8903847095368083,0.8903864400670938,0.8903744420050859,0.890404054513686,0.8903695753129636,0.890396970100668,0.8904030796897908
44,0.8798343176536989,0.8798731777264791,0.8799201974764407,0.8797918156924514,0.8798102732215988,0.8797762798279263,0.8798080347792251,0.8797641149796194,0.8797976973839888,0.87979904086758
45,0.8697127628809861,0.869726213775824,0.8698028012188525,0.869675511139339,0.8696979927403368,0.8696651183461507,0.8696962824330496,0.8696411479173785,0.8696811410028652,0.8696854797241346
46,0.8600482345614029,0.860055566270197,0.8601088420311069,0.859985096935754,0.8600315513115717,0.8600060724393292,0.860033802726504,0.859966960079497,0.8599918110805296,0.8600160041080028
47,0.8507700255887276,0.8507900891540601,0.8508504507945418,0.8507294441054715,0.8507803855819751,0.8507594537985395,0.850775837091085,0.8507153427501759,0.8507328526616867,0.8507621127622218
48,0.8418893147535262,0.8419161089515216,0.8419957914778313,0.8418761435251885,0.841909491925454,0.8418956336608164,0.841903550161895,0.8418496983908754,0.8418725273931115,0.8419044722518134
49,0.8334173572976823,0.8334219923615152,0.833496167825086,0.8333921800599005,0.833409672485256,0.8334108234999609,0.8334077117566062,0.8333554187073643,0.833371948404681,0.8334100563085287
50,0.8252864573527858,0.8252687832307263,0.8253325644460267,0.8252511768209896,0.8252610962198682,0.8252580507160782,0.8252606011173155,0.8252100324006086,0.8252187656390271,0.8252601607083625
51,0.8174486916693574,0.8174611790860083,0.8174966460362963,0.8174422840761298,0.8174354161025157,0.8174298246926116,0.8174369519449759,0.8173920790196558,0.8173908905666161,0.8174377199348644
52,0.8099472296244171,0.8099559529576268,0.8099656204121292,0.8099244613718859,0.8099065497478102,0.8099157451716208,0.8099179285510003,0.8098809437988426,0.8098737650088779,0.8099139315527415
53,0.8027055909260719,0.8027250655754354,0.8027332000514293,0.8027007363911249,0.8026793573623462,0.8026779058359449,0.8026990782206676,0.80264874443486,0.8026559168911452,0.802680123798871
54,0.7957500059989562,0.7957683911845415,0.7957817435346856,0.7957522415039151,0.7957203367549421,0.7957210458178737,0.7957290457779896,0.7956944280642212,0.7957036094312845,0.7957312621802407
55,0.7890772615424022,0.7890664344062739,0.7890706946950822,0.7890646490239603,0.789025969155568,0.7890123469771488,0.7890452244171761,0.7890104983350987,0.7890070305380276,0.7890328794870232
56,0.7826519597627188,0.7825845800283315,0.7826360958636833,0.7826175036416718,0.7825794686603591,0.7825689584527534,0.7825970445676533,0.7825618004496617,0.7825526105628481,0.7825802783133564
57,0.7764491312721812,0.7763631156543329,0.7764286356336949,0.776385849280543,0.7763604942832169,0.7763504019312019,0.7763716514213032,0.776344251246232,0.7763332676823974,0.7763587023484348
58,0.7704271198356454,0.7703735390262176,0.770440420797577,0.770382004642878,0.7703561101763315,0.7703579625417203,0.7703764153700353,0.7703548992689807,0.7703357039327611,0.7703631972702704
59,0.7646268810812733,0.764579917009463,0.764656566365418,0.7645988676556524,0.7645701877569177,0.764562519539528,0.7645880102840827,0.7645700437749813,0.7645369516056412,0.764562106168895
60,0.759042162484045,0.7589988580218501,0.7590652695280027,0.7590116652730947,0.7589887385682061,0.7589653213055473,0.7589939924634166,0.758981594839772,0.7589462268891793,0.7589757517764377
61,0.753633256019935,0.7536077714269417,0.7536621637891685,0.7535954664414858,0.7535807703373949,0.7535641150665894,0.753592427959733,0.7535790790404263,0.7535486067017757,0.7535818556676839
62,0.7484352948800846,0.7483849699102842,0.7484571797848641,0.7483728948079855,0.7483723854633696,0.748341856294523,0.7483657402309258,0.7483546515753111,0.7483326514888862,0.7483503932227515
63,0.7433747058075426,0.7433396303785802,0.7433959920037894,0.7433088284960851,0.743320706933604,0.7432746990703746,0.7433190899147856,0.7433115280005314,0.7432808930917534,0.743297695727036
64,0.7384778241947512,0.7384604956951166,0.7385067344411489,0.7384250608956501,0.7384188778709292,0.7383958942499521,0.7384369483651602,0.7384198900592797,0.738393989108615,0.738405557370808
65,0.7337543621150671,0.7337458921600248,0.7337613204862967,0.7336971577629392,0.7336886167216409,0.7336574518990183,0.733701018038854,0.7336801635621267,0.7336627252901694,0.7336761868750169
66,0.7291624165248802,0.7291659226573083,0.7291695450467282,0.7291098615054782,0.7291135911248935,0.7290756950614716,0.7291161592970249,0.7290958899730778,0.7290827832921113,0.7290936467830086
67,0.7247327225512257,0.7247157098111703,0.724728504222093,0.7246522943378025,0.7246781761953034,0.7246294721438372,0.7246774890164096,0.7246584527111539,0.724640483158311,0.7246489667267645
68,0.7204411058403785,0.7204026914502236,0.7204173860305649,0.7203374918287799,0.7203742074587898,0.7203123816857566,0.7203781934584533,0.7203465538905685,0.7203332760556455,0.7203425663597351
69,0.7162660499969182,0.7162159525758984,0.7162221796630701,0.7161714394400613,0.716205481491298,0.7161307730227172,0.7162092429423067,0.7161745108117394,0.7161506991954346,0.7161673481358762
70,0.7122037322582035,0.7121672444605861,0.7121597101831738,0.7121148819588221,0.7121488982505647,0.7120780127242194,0.7121469931303843,0.71212154384049,0.7121006505697541,0.7121029526152324
71,0.7082733507691933,0.7082289874117866,0.708238286592709,0.7081811442003211,0.7082156749843906,0.7081423686108157,0.7082116239872401,0.7081828138124499,0.7081600087578789,0.7081647305173757
72,0.7044752358412029,0.7044014789489962,0.704413268762732,0.7043622340029738,0.7043861884653013,0.7043175745842457,0.7043770065976144,0.7043617678168208,0.7043345930906629,0.7043381231780681
73,0.7007277562676419,0.7006872843257128,0.7006994606157925,0.7006444623188811,0.7006710476363733,0.7006057418777328,0.7006562590091322,0.7006516993738091,0.7006125952166539,0.7006162110476469
74,0.6971264186890312,0.6970683999385965,0.6970838990838207,0.6970199649505678,0.6970546405190866,0.6970034133707504,0.6970446727929444,0.6970391080860601,0.6970039886145156,0.6970033462217111
75,0.6936257189832731,0.6935589642952811,0.6935702438328721,0.6935113241163958,0.6935448483984813,0.6934810684225146,0.6935337436625068,0.6935208979884584,0.6934860320414485,0.6934828863942154
76,0.6901946434701329,0.6901358578857189,0.6901573945808468,0.6900895450263349,0.6901247171233871,0.6900653151146453,0.6901092636942946,0.690108776377558,0.6900656657529762,0.6900626340553561
77,0.6868914920947305,0.686821440161858,0.6868347099576427,0.6867486011813126,0.6867943711801875,0.6867427281047067,0.6867869171509924,0.6867843598364256,0.6867405065215215,0.6867258443633376
78,0.68365955800927,0.683574220670599,0.6835992403305649,0.683509836998074,0.683550649842397,0.6834984044691368,0.6835535462803906,0.6835471635735846,0.6835065363207331,0.6834908126623734
79,0.6804923983909779,0.6804221800965176,0.680455782275544,0.6803464265387211,0.6803948065697858,0.6803479310239953,0.68039799072878,0.6803927865355629,0.6803501666877663,0.6803316653537587
80,0.677407097914509,0.6773583444474628,0.6773921366077919,0.6772728301265667,0.6773242080528666,0.6772774581080775,0.677336691475457,0.677314535433915,0.6772767592647393,0.6772594653999474
81,0.674413532604164,0.6743466522671488,0.6743893046573608,0.6742719047507157,0.6743256215979224,0.6742840842106828,0.6743441150595018,0.6743273270574711,0.6742893557054763,0.6742652761571205
82,0.6715124190914601,0.6714122692176645,0.6714789583621182,0.6713591428153389,0.6714147687661093,0.6713614160860663,0.6714236562310824,0.6714152781813453,0.6713697122267275,0.6713439187028615
83,0.6686588614809241,0.6685520034752803,0.66863621330938,0.6685164720245146,0.6685690598421058,0.6685165646992596,0.6685786391265809,0.668563588755896,0.6685239221565809,0.6685046203923879
84,0.6658701338648395,0.6657825692654421,0.6658661127099197,0.6657248429567325,0.6657921477202524,0.6657395085167586,0.6657970621092886,0.6657907002812682,0.6657513456404014,0.6657307334174416
85,0.6631696101367082,0.6630850222709453,0.6631628386164121,0.6630172631297502,0.6630760937268668,0.6630261379942362,0.6631001002754859,0.6630862308875598,0.6630470682989323,0.6630190475859185
86,0.6605165628971017,0.660440775515841,0.6605132384363649,0.6603752315307053,0.6604358006154344,0.6603860715880983,0.660460282346113,0.6604491509690018,0.6604085062666285,0.6603767790834439
87,0.6579152653952052,0.657858813349349,0.6579333482067415,0.6577910576210929,0.6578598740464409,0.6578083522195054,0.6578802274298239,0.6578706000247984,0.657829710623942,0.6577949305845456
88,0.6554015777483659,0.6553355238993988,0.6554277192127044,0.6552740594013567,0.6553427981547807,0.6552817169053441,0.6553545376756971,0.6553481562652431,0.6553028257306964,0.6552735269972547
89,0.6529445212957827,0.6528909688072982,0.6529640488526509,0.6528139679860271,0.6528712215297477,0.6528266505564223,0.652892038157546,0.6528790199905171,0.6528430487719019,0.652817350882797
90,0.6505312545719515,0.6504780637272234,0.6505453181800501,0.6504094474905262,0.6504642021354912,0.6504202226225905,0.6504907940943074,0.6504736217946064,0.6504367871957853,0.6504081233630497
91,0.6481728760935466,0.6480989243532038,0.6481834475115502,0.6480614289690539,0.6481159972105535,0.648066842536736,0.6481395434069425,0.6481156163688175,0.6480828549221462,0.6480537304958196
92,0.6458820797896716,0.6457948603218394,0.645882100184633,0.6457618685297899,0.6458135943298922,0.6457696954075877,0.6458437314726835,0.6458179437017891,0.6457810194229288,0.6457628578268364
93,0.6436323808041706,0.6435457569077181,0.6436286944201801,0.6435145664161617,0.6435628926233758,0.6435278999318499,0.6435936560668958,0.6435659970880743,0.6435325362063097,0.6435151252021254
94,0.6414457134625524,0.6413395457620495,0.6414232702111116,0.6413267137950699,0.6413594592087231,0.6413332047245677,0.641394878506877,0.6413688534103145,0.6413280961356931,0.6413194079404181
95,0.6393096640406669,0.6391898690430668,0.639259557600766,0.6391804571083203,0.6392164993185745,0.639182734317779,0.6392430115204766,0.6392201656008103,0.6391779357845071,0.6391663507957798
96,0.6372100165847221,0.6370830676105133,0.637153682167032,0.6370802473916892,0.6371126154004237,0.6370785732525098,0.6371361201304192,0.6371152056229599,0.6370714266886592,0.6370596240958729
97,0.6351354971987007,0.6350207692483688,0.6350894494631175,0.6350144093126626,0.6350494498571448,0.6350142520343468,0.6350724718130712,0.6350533097991676,0.6350131421010313,0.6350000777297123
98,0.6331358252450398,0.632990445209993,0.633076224089247,0.6330021828061237,0.6330361000974942,0.6329974255078255,0.6330623858161739,0.6330329705100963,0.6329957173215519,0.6329872018512502
99,0.631165004325776,0.6310153348379386,0.6310998428301046,0.631019527370316,0.6310533983378942,0.6310209659835709,0.6310853677861229,0.6310501860636798,0.6310289877161404,0.6310156192739141
100,0.6292350365597803,0.629090045498644,0.6291673916301168,0.6290718721395759,0.6291186486729429,0.6290913716274115,0.6291529668965942,0.6291139835970846,0.6290983837141207,0.6290828573400887
101,0.627347340945563,0.6272084481895119,0.6272666261851062,0.6271742932259988,0.6272293247147368,0.6271973430680039,0.6272585198693233,0.6272272834278605,0.6271993700987833,0.6271912177772
102,0.6254857437359218,0.6253413662542607,0.6254082449625212,0.6253123866295306,0.6253765520411285,0.625341226698903,0.6254012078926816,0.6253676545002613,0.6253458062244023,0.6253332312788424
103,0.6236779754403767,0.6235232701734883,0.6235782369320204,0.6235006126282853,0.62355966072688,0.6235110034309593,0.6235856842383555,0.6235464248728866,0.6235255704677533,0.6235168169959774
104,0.6219047466983857,0.6217388347690198,0.621807162952691,0.6217111245747425,0.6217781216484549,0.6217279950436657,0.6218020391308968,0.6217618798434059,0.6217374732864512,0.6217328674051391
105,0.6201646090315728,0.6199955909817048,0.6200583469129735,0.6199564201552585,0.620027014594929,0.6199727679739563,0.6200457985286071,0.6200113970852217,0.6199892253193756,0.6199847424356955
106,0.6184298609177261,0.6182621180065431,0.6183399914288052,0.6182341770722006,0.6183007227075251,0.6182636252318746,0.6183311320882906,0.6182982787750748,0.6182712265095884,0.6182686919263428
107,0.6167369671980182,0.6165760059593797,0.6166490497531993,0.6165544448885195,0.6166167380568282,0.6165701843481799,0.6166525983927524,0.6166095439139283,0.6165880578943249,0.6165901313400446
108,0.6150778448994366,0.6149290651140913,0.6149862622859329,0.6149042457619759,0.6149674516298873,0.614920643942778,0.6150098413401598,0.6149588483314251,0.6149392752213494,0.6149365361513933
109,0.6134558523338748,0.6133088908603656,0.6133618323633032,0.613293791671279,0.6133543527510483,0.6133010179378832,0.6133886620386182,0.6133396594110888,0.6133183020893958,0.6133147530542697
110,0.6118603396917346,0.6117288020397824,0.6117744177700355,0.6117027922038163,0.6117665461359614,0.6117128010016876,0.6117987927773795,0.6117438511652038,0.6117342664189276,0.6117190972227431
111,0.6103016575781417,0.6101695548390089,0.6102025412187587,0.6101373828496153,0.6102111717935567,0.6101532709682151,0.6102418612435615,0.6101820972191655,0.610172226535724,0.6101626768027443
112,0.6087754215501293,0.6086250152252471,0.6086791077823547,0.6086022201071817,0.6086810669359529,0.6086268263084654,0.6087136798566918,0.6086507060910513,0.60864182735106,0.6086246819751833
113,0.6072735642687281,0.6071269416865455,0.6071676713682526,0.6070997833612077,0.607168048134421,0.6071194540360103,0.6072099796772669,0.6071440105491434,0.607140315272141,0.6071207559348893
114,0.6057952776341504,0.6056434047608033,0.6056890141607614,0.6056261136568145,0.6056858228182315,0.6056416362775223,0.6057290609574131,0.6056699465089371,0.6056660514671759,0.605645573845488
115,0.6043372941293924,0.6041964225327048,0.6042199727111072,0.604184121610575,0.6042373867955131,0.6041881416853407,0.6042760709405026,0.6042256598877234,0.60421604300828,0.6041972886311059
116,0.6029194886667455,0.6027618294893358,0.6027860380419539,0.6027598277928269,0.6028069671367104,0.602765035085503,0.6028554534698819,0.6028066596233452,0.6027878861604836,0.6027750872421995
117,0.601500346200513,0.6013615627987994,0.6013871885745975,0.60136726955339,0.6014015026875414,0.6013641095891671,0.6014515936804633,0.6014032357949242,0.6013926530988367,0.6013754177238388
118,0.6000975376649118,0.5999901474177499,0.6000102244644797,0.5999860818616479,0.6000236904681024,0.599987474782948,0.6000764299582757,0.6000271545413934,0.6000204719595499,0.5999961220904823
119,0.5987475623846019,0.5986399741501365,0.5986598255373052,0.5986446131004507,0.5986670340054374,0.598632673217191,0.5987220644976241,0.5986785531085091,0.5986730364978096,0.5986432781847262
120,0.5974060110588837,0.5973141432067204,0.5973407093006701,0.5973198323160057,0.5973368923899455,0.5973067185536903,0.5973952702860095,0.5973510123549328,0.5973491607023236,0.5973161236778597
121,0.5961074886644895,0.5960162563616624,0.5960342850501152,0.5960246833732492,0.5960295238077437,0.5960033822394283,0.5960898304436969,0.5960485262717683,0.5960409369071624,0.5960121622643371
122,0.5948184351497983,0.5947413888942056,0.5947545421997427,0.5947312946246626,0.594748448148256,0.5947223025677838,0.594805125466198,0.5947655347611847,0.5947555540310557,0.5947238535603117
123,0.5935624543268493,0.5934795011157329,0.5934896700149876,0.5934741072622209,0.5934840248308372,0.5934653662860837,0.5935442484757766,0.5934990221537353,0.5934940788154591,0.5934617313459933
124,0.5923063985724215,0.5922330323102438,0.5922423724864952,0.5922365829748992,0.592247169317469,0.5922190542827358,0.5923046572422596,0.5922556730571328,0.5922550100215492,0.5922157791982774
125,0.5911005426455898,0.5910026872631085,0.5910207483846392,0.5910138073539772,0.5910294292779537,0.5909944431527421,0.5910791269016843,0.5910402213064974,0.5910333314131447,0.5909969384600399
126,0.5899085398795961,0.5897903576377306,0.5898174909800759,0.5898088819667209,0.5898217910172038,0.5897880133730865,0.5898781999607632,0.5898395005435557,0.5898287129477525,0.5897960055252278
127,0.5887290688749971,0.58859975746993,0.5886397287178663,0.5886320678535476,0.5886468431438634,0.5886125546258736,0.5886870572114467,0.5886568193787328,0.5886485848730724,0.5886107052271202
128,0.5875650614978969,0.5874359579086923,0.587479974172302,0.5874775378171542,0.5874849614886061,0.5874484311648195,0.5875232076833184,0.5874942323256078,0.5874930920106763,0.5874436181104454
129,0.5864118659946274,0.5863056320013503,0.5863416294879578,0.5863266894003653,0.5863482688171223,0.5863027649134482,0.5863787413771956,0.5863528278973102,0.5863475139041465,0.5863014221695276
130,0.5852957634721303,0.5851791002738553,0.5852121646526209,0.585194981771109,0.5852182562582969,0.5851764204554587,0.5852464151478234,0.5852218375146935,0.5852118809887715,0.5851825436963192
131,0.5841679985834293,0.5840771525286729,0.5841059325386548,0.584090304043431,0.5841155592415884,0.5840678226777981,0.5841374374204964,0.5841133723632639,0.5841086763483452,0.5840721381940885
132,0.583051039248413,0.5829823611888117,0.5830116949457516,0.5830057144747396,0.5830296485717266,0.5829797630317465,0.583046339306011,0.58301867397404,0.5830187956407195,0.5829874947293485
133,0.5819871595451416,0.5819075373387869,0.5819375619590652,0.5819319237607496,0.5819501189968237,0.581907245373683,0.5819738260713523,0.5819469352634334,0.5819450563663927,0.5819195259491251
134,0.5809384683745531,0.5808566080083607,0.58088136793427,0.5808762223420496,0.5808916772957364,0.5808487035234381,0.5809218262223814,0.5808906760489336,0.580887155235084,0.5808655585047292
135,0.5798876377370835,0.579819751451177,0.5798399561230584,0.5798384586991607,0.5798468809506406,0.5798077246870725,0.5798835431720971,0.5798433310696323,0.5798460712232045,0.579823961658873
136,0.5788661430077588,0.5787968877144397,0.5788121699496477,0.5788189847166707,0.5788213149423169,0.5787828508494929,0.5788529774139033,0.5788216854867567,0.5788204694492156,0.5788029583408212
137,0.5778498859134168,0.577773449456259,0.5777994765741389,0.5778135413925336,0.5778101651037099,0.577780948250035,0.5778471963028124,0.5778109083397085,0.5778124346005418,0.5777934304828974
138,0.5768544016467401,0.5767798499493132,0.5767993912994737,0.576821795327926,0.5768236176551877,0.5767901330880193,0.5768522643903286,0.5768138159244753,0.5768148463386721,0.5767967419233324
139,0.5758875833697323,0.5757909857294428,0.5758236259323287,0.5758410001668599,0.5758404052700165,0.5758134529614083,0.5758647558584435,0.5758332675192911,0.5758368384393125,0.5758244590979757
140,0.5749324659065376,0.5748310244435448,0.5748570248791744,0.5748729249669889,0.5748813361302494,0.5748544046927276,0.5749003059799763,0.574872150439407,0.574870655086082,0.5748653735856929
141,0.5739697525040127,0.5738819950642504,0.5739157036990166,0.5739231574514057,0.5739264553979052,0.5739090692321537,0.5739480006787973,0.5739193276546208,0.573919247113575,0.5739195226497474
142,0.5730332239455983,0.5729417026244266,0.5729782263489241,0.5729909368904627,0.5729952215158337,0.5729712123933144,0.5730139795391288,0.5729800608093804,0.5729852459097374,0.5729862995190175
143,0.5721163437867617,0.5720135212112988,0.5720633098695411,0.572073510184109,0.5720709041332728,0.572046859216795,0.572094084851889,0.5720567680377784,0.5720683936790868,0.5720644971479731
144,0.5712115703273904,0.5711000126870533,0.5711653258645819,0.5711633279996631,0.5711584000826803,0.571131221905947,0.5711866777837089,0.5711488524058115,0.5711590766740591,0.571155446713869
145,0.5703107703664887,0.5702113273200304,0.5702808634708613,0.5702714189314084,0.5702599952513127,0.5702423378967796,0.5702907490876724,0.5702527180308339,0.5702657507201575,0.5702622113368317
146,0.5694369034911588,0.5693215698958789,0.5694051250958644,0.5693922140255678,0.5693821735296832,0.5693681808641508,0.5694051294757939,0.5693744643376137,0.5693823666391209,0.5693781691343814
147,0.568543089804054,0.5684529499056907,0.5685411691051913,0.5685268552222286,0.5685069611954604,0.568496268746974,0.5685352906729984,0.5685065120657222,0.568513628120282,0.5685126588053556
148,0.5676953350716248,0.5675976843419406,0.5676835632294666,0.5676639217694153,0.5676518918749924,0.5676449740936615,0.5676716038105252,0.5676476036374657,0.5676527233036429,0.5676565696118626
149,0.5668512536930853,0.5667568704908635,0.5668395981586154,0.566818806135673,0.5668091715374408,0.566803455353626,0.5668259737168989,0.5667995583042936,0.5668093047524554,0.5668105576483423
150,0.5660096355976812,0.5659284510458373,0.5659986566762398,0.5659871636320171,0.5659680375538311,0.5659651771204004,0.5659910366270702,0.5659602193386469,0.5659773172118802,0.565974497137116
151,0.5651835543559178,0.5650953625067374,0.5651798346892251,0.5651668684017044,0.5651411032951801,0.5651428897726802,0.5651659692209567,0.5651382938213751,0.565156917438562,0.5651513146960709
152,0.5643604236252525,0.5642850456537831,0.5643686683554023,0.5643532576160423,0.5643239221516514,0.5643371038810704,0.5643549327486777,0.5643228441246599,0.5643448634067217,0.5643395346027548
153,0.5635513616800683,0.5634897443752698,0.5635714278420777,0.5635475955271685,0.5635270708219141,0.5635381552752912,0.5635583744956036,0.5635193773403274,0.5635449375798619,0.5635430971897857
154,0.5627639197090498,0.5626999969732207,0.562778605057795,0.5627611641794096,0.5627423546357703,0.5627453592267742,0.5627635649721575,0.5627327578342054,0.562748678111272,0.5627586773456423
